time_days,Nuclei:Hg208 top 13
2.9069455406921316e-05,146474233.27413675
2.907456671034363e-05,146616461.97011366
2.9079678912490134e-05,146759684.94995227
2.9084792013518847e-05,146902933.1127839
2.908990601358782e-05,147046206.46303666
2.9095020912855135e-05,147189505.00513923
2.9100136711478898e-05,147332828.74352095
2.910525340961724e-05,147476177.6826124
2.911037100742833e-05,147619551.82684436
2.9115489505070347e-05,147762951.18064865
2.912060890270152e-05,147906375.74845815
2.9125729200480092e-05,148049825.53470606
2.913085039856433e-05,148193300.54382646
2.913597249711254e-05,148336800.7802546
2.9141095496283056e-05,148480326.24842593
2.914621939623423e-05,148623876.95277733
2.9151344197124445e-05,148767452.89774558
2.9156469899112124e-05,148911054.0877692
2.9161596502355696e-05,149054680.52728683
2.9166724007013635e-05,149198332.22073808
2.917185241324443e-05,149342230.431454
2.9176981721206613e-05,149487335.18891287
2.9182111931058737e-05,149632465.46023914
2.9187243042959378e-05,149777621.2499189
2.9192375057067148e-05,149922802.56243894
2.9197507973540674e-05,150068009.40228698
2.9202641792538628e-05,150213241.77395165
2.92077765142197e-05,150358499.68192202
2.9212912138742607e-05,150503783.1306883
2.92180486662661e-05,150649092.1247414
2.9223186096948952e-05,150794426.66857287
2.9228324430949965e-05,150939786.76667506
2.923346366842797e-05,151085172.4235412
2.9238603809541825e-05,151230583.64366537
2.9243744854450425e-05,151376020.4315425
2.9248886803312676e-05,151521482.79166806
2.9254029656287522e-05,151666970.72853827
2.925917341353394e-05,151812484.2466506
2.926431807521092e-05,151958023.35050297
2.9269463641477492e-05,152103670.97119796
2.9274610112492718e-05,152250667.7049933
2.9279757488415673e-05,152397690.28532353
2.9284905769405463e-05,152544738.71673295
2.9290054955621236e-05,152691813.0037672
2.9295205047222155e-05,152838913.15097243
2.9300356044367414e-05,152986039.1628957
2.930550794721624e-05,153133191.04408488
2.9310660755927873e-05,153280368.79908836
2.9315814470661602e-05,153427572.43245575
2.9320969091576728e-05,153574801.9487371
2.9326124618832587e-05,153722057.3524835
2.9331281052588538e-05,153869338.64824682
2.933643839300399e-05,154016645.84057987
2.9341596640238333e-05,154163978.9340355
2.9346755794451034e-05,154311337.93316838
2.9351915855801555e-05,154458722.84253317
2.9357076824449404e-05,154606133.66668594
2.9362238700554115e-05,154753570.41018325
2.9367401484275247e-05,154901047.8532202
2.9372565175772386e-05,155049946.72801036
2.937772977520514e-05,155198871.78378993
2.938289528273316e-05,155347823.02516234
2.9388061698516112e-05,155496800.45673198
2.93932290227137e-05,155645804.08310378
2.9398397255485647e-05,155794833.9088835
2.9403566396991713e-05,155943889.93867794
2.940873644739167e-05,156092972.17709446
2.9413907406845343e-05,156242080.6287414
2.9419079275512567e-05,156391215.29822803
2.942425205355321e-05,156540376.19016388
2.942942574112716e-05,156689563.30915982
2.943460033839435e-05,156838776.6598274
2.9439775845514736e-05,156988016.2467791
2.9444952262648287e-05,157137282.07462782
2.9450129589955016e-05,157286574.1479877
2.945530782759496e-05,157435892.47147316
2.9460486975728177e-05,157585237.0497001
2.9465667034514774e-05,157734625.92331684
2.947084800411486e-05,157885494.46511015
2.9476029884688586e-05,158036389.53422067
2.948121267639613e-05,158187311.13531289
2.9486396379397704e-05,158338259.27305195
2.9491580993853528e-05,158489233.9521036
2.949676651992388e-05,158640235.17713496
2.9501952957769036e-05,158791262.95281333
2.950714030754932e-05,158942317.28380722
2.9512328569425073e-05,159093398.17478576
2.9517517743556678e-05,159244505.63041925
2.9522707830104533e-05,159395639.6553784
2.9527898829229064e-05,159546800.2543348
2.953309074109074e-05,159697987.43196124
2.9538283565850042e-05,159849201.19293097
2.9543477303667488e-05,160000441.5419181
2.954867195470362e-05,160151708.4835977
2.9553867519119007e-05,160303002.02264538
2.9559063997074254e-05,160454322.16373798
2.956426138872999e-05,160605668.911553
2.9569459694246872e-05,160757477.6113311
2.9574658913785576e-05,160910351.5576868
2.9579859047506828e-05,161063252.38397157
2.9585060095571357e-05,161216180.09491143
2.9590262058139938e-05,161369134.6952337
2.959546493537337e-05,161522116.18966636
2.9600668727432483e-05,161675124.58293825
2.9605873434478124e-05,161828159.87977892
2.9611079056671177e-05,161981222.08491883
2.961628559417256e-05,162134311.20308942
2.9621493047143206e-05,162287427.23902276
2.962670141574408e-05,162440570.19745177
2.963191070013618e-05,162593740.08311012
2.9637120900480536e-05,162746936.90073267
2.9642332016938192e-05,162900160.6550548
2.964754404967024e-05,163053411.35081288
2.9652756998837777e-05,163206688.99274394
2.965797086460195e-05,163359993.585586
2.966318564712392e-05,163513325.13407776
2.966840134656488e-05,163666683.64295903
2.9673617963086056e-05,163821033.43703058
2.96788354968487e-05,163975922.33917066
2.9684053948014088e-05,164130838.47553065
2.9689273316743525e-05,164285781.85089907
2.9694493603198348e-05,164440752.4700655
2.969971480753993e-05,164595750.33782038
2.970493692992965e-05,164750775.45895442
2.971015997052894e-05,164905827.83826008
2.9715383929499245e-05,165060907.48052993
2.9720608807002048e-05,165216014.3905577
2.972583460319885e-05,165371148.57313788
2.9731061318251184e-05,165526310.03306577
2.9736288952320615e-05,165681498.7751376
2.9741517505568738e-05,165836714.80415046
2.9746746978157165e-05,165991958.124902
2.9751977370247554e-05,166147228.74219134
2.9757208682001573e-05,166302526.6608177
2.9762440913580932e-05,166457851.8855816
2.9767674065147366e-05,166613204.4212844
2.9772908136862628e-05,166768710.04388958
2.977814312888852e-05,166925595.85877046
2.9783379041386852e-05,167082509.2589897
2.978861587451948e-05,167239450.2493977
2.9793853628448273e-05,167396418.83484572
2.979909230333514e-05,167553415.0201858
2.980433189934201e-05,167710438.81027085
2.980957241663084e-05,167867490.20995438
2.9814813855363628e-05,168024569.22409132
2.9820056215702387e-05,168181675.857537
2.9825299497809165e-05,168338810.11514774
2.9830543701846045e-05,168495972.00178084
2.9835788827975116e-05,168653161.5222941
2.9841034876358523e-05,168810378.68154666
2.9846281847158414e-05,168967623.48439798
2.985152974053699e-05,169124895.93570894
2.9856778556656468e-05,169282196.04034087
2.9862028295679083e-05,169439523.80315587
2.9867278957767117e-05,169596879.22901738
2.9872530543082876e-05,169754262.3227893
2.987778305178869e-05,169912547.09607932
2.988303648404692e-05,170071466.5858255
2.9888290840019947e-05,170230414.0184924
2.98935461198702e-05,170389389.3989935
2.9898802323760114e-05,170548392.73224244
2.990405945185217e-05,170707424.02315468
2.9909317504308873e-05,170866483.2766457
2.9914576481292758e-05,171025570.49763253
2.9919836382966373e-05,171184685.69103223
2.992509720949231e-05,171343828.86176336
2.9930358961033196e-05,171503000.01474532
2.9935621637751668e-05,171662199.15489832
2.9940885239810405e-05,171821426.28714317
2.9946149767372106e-05,171980681.4164018
2.9951415220599503e-05,172139964.5475969
2.9956681599655364e-05,172299275.68565217
2.9961948904702467e-05,172458614.83549184
2.9967217135903644e-05,172617982.0020416
2.9972486293421733e-05,172777377.1902276
2.9977756377419598e-05,172937049.5058906
2.9983027388060164e-05,173097983.89904383
2.9988299325506352e-05,173258946.58939967
2.9993572189921118e-05,173419937.5819335
2.9998845981467462e-05,173580956.8816219
3.0004120700308393e-05,173742004.493442
3.0009396346606966e-05,173903080.4223721
3.0014672920526255e-05,174064184.67339116
3.001995042222936e-05,174225317.2514791
3.0025228851879417e-05,174386478.1616165
3.003050820963959e-05,174547667.40878522
3.003578849567306e-05,174708884.99796757
3.0041069710143053e-05,174870130.93414706
3.004635185321282e-05,175031405.22230813
3.0051634925045622e-05,175192707.86743546
3.0056918925804788e-05,175354038.87451568
3.0062203855653635e-05,175515398.24853525
3.006748971475552e-05,175676785.99448192
3.0072776503273857e-05,175838202.1173447
3.0078064221372045e-05,175999646.62211284
3.0083352869213544e-05,176162333.95051834
3.008864244696183e-05,176325320.70316678
3.0093932954780404e-05,176488336.11388534
3.0099224392832797e-05,176651380.18771306
3.0104516761282588e-05,176814452.92969012
3.010981006029336e-05,176977554.34485704
3.011510429002873e-05,177140684.43825525
3.0120399450652358e-05,177303843.21492773
3.0125695542327916e-05,177467030.6799176
3.0130992565219117e-05,177630246.83826917
3.0136290519489688e-05,177793491.69502753
3.0141589405303408e-05,177956765.2552389
3.0146889222824056e-05,178120067.5239501
3.0152189972215468e-05,178283398.5062091
3.015749165364148e-05,178446758.20706433
3.016279426726599e-05,178610146.63156584
3.0168097813252892e-05,178773563.78476378
3.0173402291766133e-05,178937009.67170963
3.0178707702969677e-05,179100484.29745573
3.018401404702752e-05,179264788.807777
3.0189321324103686e-05,179429808.41743532
3.0194629534362224e-05,179594857.04260242
3.019993867796723e-05,179759934.68838057
3.0205248755082803e-05,179925041.35987198
3.0210559765873082e-05,180090177.06218046
3.0215871710502245e-05,180255341.80041054
3.0221184589134475e-05,180420535.57966736
3.022649840193401e-05,180585758.4050576
3.0231813149065106e-05,180751010.28168833
3.0237128830692047e-05,180916291.21466765
3.0242445446979134e-05,181081601.20910436
3.024776299809072e-05,181246940.27010864
3.0253081484191176e-05,181412308.40279114
3.02584009054449e-05,181577705.6122635
3.0263721262016324e-05,181743131.90363863
3.0269042554069898e-05,181908587.28202963
3.027436478177011e-05,182074071.75255096
3.0279687945281476e-05,182239585.32031792
3.0285012044768546e-05,182405619.8611061
3.0290337080395886e-05,182572681.1135249
3.0295663052328107e-05,182739771.7404359
3.030098996072983e-05,182906891.74700406
3.030631780576572e-05,183074041.1383955
3.031164658760047e-05,183241219.91977653
3.0316976306398785e-05,183408428.09631515
3.0322306962325433e-05,183575665.67317998
3.032763855554517e-05,183742932.65554026
3.033297108622281e-05,183910229.0485663
3.0338304554523185e-05,184077554.85742968
3.034363896061116e-05,184244910.08730248
3.0348974304651628e-05,184412294.743358
3.0354310586809504e-05,184579708.83076987
3.035964780724974e-05,184747152.3547132
3.0364985966137317e-05,184914625.320364
3.0370325063637244e-05,185082127.73289883
3.0375665099914552e-05,185249659.5974954
3.0381006075134315e-05,185417220.91933233
3.038634798946162e-05,185585097.83096555
3.0391690843061598e-05,185754209.50382668
3.0397034636099395e-05,185923350.9117069
3.04023793687402e-05,186092522.05983454
3.0407725041149215e-05,186261722.95343864
3.0413071653491688e-05,186430953.5977497
3.041841920593289e-05,186600213.99799868
3.042376769863811e-05,186769504.15941754
3.042911713177268e-05,186938824.08723927
3.0434467505501963e-05,187108173.78669757
3.0439818819991334e-05,187277553.26302737
3.0445171075406216e-05,187446962.52146447
3.0450524271912045e-05,187616401.5672451
3.04558784096743e-05,187785870.405607
3.0461233488858475e-05,187955369.0417887
3.046658950963011e-05,188124897.4810294
3.047194647215476e-05,188294455.7285696
3.0477304376598016e-05,188464043.78965023
3.048266322312549e-05,188633661.66951358
3.0488023011902842e-05,188803492.77571428
3.049338374309574e-05,188974663.6395082
3.0498745416869884e-05,189145864.60039002
3.0504108033391025e-05,189317095.66365206
3.050947159282491e-05,189488356.83458668
3.051483609533734e-05,189659648.11848822
3.052020154109414e-05,189830969.52065125
3.052556793026115e-05,190002321.04637146
3.0530935263004264e-05,190173702.7009455
3.0536303539489395e-05,190345114.4896711
3.0541672759882455e-05,190516556.4178464
3.054704292434944e-05,190688028.4907714
3.055241403305634e-05,190859530.71374604
3.055778608616917e-05,191031063.0920717
3.0563159083854006e-05,191202625.63105088
3.0568533026276914e-05,191374218.33598626
3.057390791360401e-05,191545841.21218222
3.057928374600145e-05,191717494.2649439
3.058466052363539e-05,191889177.49957696
3.059003824667205e-05,192061074.0995609
3.0595416915277645e-05,192234312.91844624
3.060079652961844e-05,192407582.1980293
3.0606177089860725e-05,192580881.9436662
3.0611558596170826e-05,192754212.16071388
3.0616941048715074e-05,192927572.85453004
3.0622324447659866e-05,193100964.0304734
3.0627708793171586e-05,193274385.69390357
3.063309408541669e-05,193447837.85018137
3.063848032456163e-05,193621320.50466818
3.064386751077291e-05,193794833.6627267
3.064925564421705e-05,193968377.32972038
3.0654644725060586e-05,194141951.51101336
3.066003475347012e-05,194315556.21197137
3.066542572961227e-05,194489191.43796048
3.067081765365365e-05,194662857.19434795
3.067621052576094e-05,194836553.48650196
3.068160434610086e-05,195010280.31979173
3.0686999114840114e-05,195184037.69958717
3.0692394832145464e-05,195358110.56081548
3.06977914981837e-05,195533426.0934556
3.070318911312164e-05,195708772.45194367
3.070858767712613e-05,195884149.64169973
3.0713987190364043e-05,196059557.66814482
3.0719387653002284e-05,196234996.53670096
3.0724789065207785e-05,196410466.25279114
3.073019142714751e-05,196585966.82183912
3.0735594738988455e-05,196761498.24927026
3.074099900089764e-05,196937060.54051006
3.0746404213042114e-05,197112653.70098525
3.075181037558895e-05,197288277.73612383
3.075721748870528e-05,197463932.65135443
3.0762625552558214e-05,197639618.45210657
3.0768034567314954e-05,197815335.1438112
3.077344453314267e-05,197991082.73189944
3.0778855450208604e-05,198166861.22180432
3.0784267318680004e-05,198342670.618959
3.078968013872417e-05,198518510.92879802
3.0795093910508404e-05,198694870.28029776
3.0800508634200056e-05,198872271.28068316
3.0805924309966504e-05,199049703.4736055
3.0811340937975145e-05,199227166.86454958
3.081675851839342e-05,199404661.4590006
3.0822177051388786e-05,199582187.26244554
3.082759653712874e-05,199759744.28037146
3.0833016975780795e-05,199937332.51826698
3.0838438367512515e-05,200114951.98162168
3.084386071249147e-05,200292602.67592573
3.084928401088528e-05,200470284.6066709
3.085470826286157e-05,200647997.77934882
3.086013346858803e-05,200825742.19945344
3.0865559628232335e-05,201003517.87247866
3.087098674196223e-05,201181324.80391973
3.087641480994547e-05,201359162.99927288
3.088184383234983e-05,201537032.46403527
3.088727380934314e-05,201714933.2037051
3.089270474109325e-05,201892865.2237814
3.089813662776802e-05,202071620.75001416
3.090356946953536e-05,202251115.96826118
3.090900326656322e-05,202430642.74727276
3.091443801901954e-05,202610201.09259835
3.0919873727072334e-05,202789791.00978845
3.0925310390889606e-05,202969412.50439408
3.093074801063943e-05,203149065.58196765
3.093618658648987e-05,203328750.24806246
3.094162611860904e-05,203508466.50823244
3.0947066607165096e-05,203688214.36803338
3.09525080523262e-05,203867993.83302093
3.0957950454260545e-05,204047804.90875226
3.096339381313637e-05,204227647.6007861
3.096883812912194e-05,204407521.91468078
3.097428340238553e-05,204587427.855997
3.0979729633095474e-05,204767365.4302955
3.098517682142011e-05,204947334.6431385
3.0990624967527816e-05,205127335.5000889
3.0996074071587e-05,205307368.00671053
3.100152413376611e-05,205488628.84195605
3.1006975154233595e-05,205670227.02509198
3.1012427133157966e-05,205851857.13875854
3.101788007070774e-05,206033519.18856964
3.102333396705149e-05,206215213.1801408
3.102878882235778e-05,206396939.11908853
3.103424463679523e-05,206578697.01102993
3.103970141053249e-05,206760486.8615835
3.104515914373824e-05,206942308.67636845
3.1050617836581174e-05,207124162.46100497
3.105607748923003e-05,207306048.2211145
3.106153810185356e-05,207487965.96231914
3.106699967462058e-05,207669915.69024223
3.107246220769989e-05,207851897.4105082
3.1077925701260364e-05,208033911.12874204
3.1083390155470865e-05,208215956.85057005
3.108885557050031e-05,208398034.58161923
3.109432194651764e-05,208580144.32751825
3.109978928369183e-05,208762483.2205538
3.110525758219189e-05,208946160.817128
3.111072684218683e-05,209129870.70985687
3.111619706384573e-05,209313612.90441957
3.112166824733766e-05,209497387.40649572
3.112714039283176e-05,209681194.22176564
3.113261350049716e-05,209865033.35591117
3.113808757050305e-05,210048904.81461483
3.114356260301865e-05,210232808.6035606
3.114903859821318e-05,210416744.7284327
3.115451555625591e-05,210600713.1949172
3.115999347731616e-05,210784714.00870052
3.1165472361563225e-05,210968747.17547023
3.117095220916649e-05,211152812.70091513
3.117643302029533e-05,211336910.59072477
3.1181914795119164e-05,211521040.85058987
3.118739753380744e-05,211705203.48620194
3.119288123652963e-05,211889398.50325382
3.1198365903455255e-05,212073625.90743908
3.120385153475384e-05,212258684.65816128
3.120933813059495e-05,212444482.33468145
3.121482569114819e-05,212630312.68013173
3.1220314216583175e-05,212816175.70025626
3.122580370706957e-05,213002071.4008003
3.1231294162777056e-05,213187999.78750986
3.123678558387535e-05,213373960.86613235
3.124227797053421e-05,213559954.64241615
3.1247771322923386e-05,213745981.12211016
3.1253265641212695e-05,213932040.3109649
3.1258760925571973e-05,214118132.21473148
3.126425717617109e-05,214304256.83916223
3.126975439317993e-05,214490414.19001055
3.127525257676843e-05,214676604.27303073
3.128075172710653e-05,214862827.09397808
3.128625184436422e-05,215049082.65860873
3.129175292871152e-05,215235370.97268018
3.129725498031847e-05,215421692.0419509
3.130275799935514e-05,215608045.87217999
3.130826198599164e-05,215795931.9639774
3.13137669403981e-05,215983858.46119305
3.131927286274469e-05,216171818.0016509
3.132477975320159e-05,216359810.59116066
3.133028761193904e-05,216547836.23553345
3.133579643912728e-05,216735894.9405814
3.13413062349366e-05,216923986.71211752
3.134681699953732e-05,217112111.55595604
3.135232873309976e-05,217300269.4779116
3.135784143579432e-05,217488460.48380095
3.1363355107791396e-05,217676684.57944098
3.1368869749261404e-05,217864941.77064967
3.137438536037483e-05,218053232.06324667
3.1379901941302155e-05,218241555.46305203
3.13854194922139e-05,218429911.9758869
3.1390938013280625e-05,218618301.60757375
3.1396457504672915e-05,218806724.3639359
3.140197796656138e-05,218995180.25079733
3.140749939911666e-05,219184458.97624502
3.141302180250942e-05,219374489.62156218
3.141854517691038e-05,219564553.6800951
3.1424069522490266e-05,219754651.15771896
3.142959483941985e-05,219944782.06030962
3.14351211278699e-05,220134946.3937443
3.144064838801126e-05,220325144.16390097
3.144617662001478e-05,220515375.3766592
3.145170582405135e-05,220705640.03789914
3.145723600029186e-05,220895938.15350184
3.146276714890728e-05,221086269.72934973
3.146829927006856e-05,221276634.77132612
3.147383236394673e-05,221467033.2853155
3.14793664307128e-05,221657465.2772032
3.148490147053784e-05,221847930.75287548
3.149043748359295e-05,222038429.71822008
3.1495974470049245e-05,222228962.1791253
3.15015124300779e-05,222419528.1414811
3.1507051363850065e-05,222610302.1836948
3.151259127153697e-05,222802444.96960923
3.151813215330987e-05,222994621.5401187
3.152367400934003e-05,223186831.9011631
3.1529216839798744e-05,223379076.05868417
3.153476064485737e-05,223571354.01862437
3.154030542468725e-05,223763665.78692695
3.154585117945979e-05,223956011.36953664
3.155139790934641e-05,224148390.77239886
3.1556945614518574e-05,224340804.00146064
3.1562494295147755e-05,224533251.06266907
3.156804395140548e-05,224725731.96197343
3.1573594583463286e-05,224918246.70532316
3.1579146191492746e-05,225110795.29866913
3.158469877566548e-05,225303377.74796325
3.159025233615311e-05,225495994.0591586
3.159580687312731e-05,225688644.2382089
3.160136238675977e-05,225881328.29106906
3.160691887722223e-05,226074046.22369555
3.161247634468643e-05,226268122.33252588
3.1618034789324167e-05,226462626.4789495
3.162359421130725e-05,226657164.8251676
3.162915461080754e-05,226851737.3771933
3.16347159879969e-05,227046344.1410411
3.164027834304724e-05,227240985.1227264
3.1645841676130504e-05,227435660.32826605
3.1651405987418664e-05,227630369.76367745
3.16569712770837e-05,227825113.43497923
3.1662537545297665e-05,228019891.34819114
3.16681047922326e-05,228214703.50933412
3.16736730180606e-05,228409549.9244297
3.167924222295379e-05,228604430.59950107
3.168481240708431e-05,228799345.54057208
3.169038357062435e-05,228994294.75366762
3.169595571374611e-05,229189278.2448139
3.170152883662184e-05,229384296.02003798
3.17071029394238e-05,229579348.08536798
3.17126780223243e-05,229774434.44683346
3.171825408549567e-05,229969555.11046433
3.1723831129110265e-05,230164710.08229223
3.172940915334049e-05,230361588.1322734
3.173498815835875e-05,230558531.75654003
3.174056814433752e-05,230755510.00953612
3.174614911144927e-05,230952522.89735058
3.1751731059866514e-05,231149570.42607263
3.175731398976179e-05,231346652.60179368
3.176289790130768e-05,231543769.4306057
3.176848279467679e-05,231740920.91860166
3.1774068670041744e-05,231938107.07187572
3.177965552757521e-05,232135327.8965231
3.178524336744989e-05,232332583.39864022
3.1790832189838516e-05,232529873.5843243
3.179642199491383e-05,232727198.4596739
3.180201278284862e-05,232924558.0307883
3.18076045538157e-05,233121952.30376828
3.1813197307987936e-05,233319381.2847155
3.181879104553819e-05,233516844.97973254
3.182438576663937e-05,233714343.39492324
3.182998147146442e-05,233911876.5363926
3.1835578160186314e-05,234109444.41024655
3.1841175832978036e-05,234307521.80805597
3.184677449001262e-05,234506880.42119408
3.185237413146314e-05,234706274.08769053
3.185797475750267e-05,234905702.81370866
3.1863576368304344e-05,235105166.60541338
3.18691789640413e-05,235304665.46896988
3.187478254488674e-05,235504199.41054556
3.1880387111013844e-05,235703768.43630725
3.1885992662595884e-05,235903372.55242467
3.189159919980612e-05,236103011.76506728
3.189720672281787e-05,236302686.08040625
3.190281523180444e-05,236502395.50461364
3.190842472693922e-05,236702140.04386288
3.19140352083956e-05,236901919.70432818
3.1919646676347e-05,237101734.4921847
3.192525913096687e-05,237301584.41360933
3.193087257242872e-05,237501469.47477946
3.193648700090605e-05,237701389.68187344
3.1942102416572395e-05,237901345.04107136
3.194771881960136e-05,238101335.55855379
3.195333621016654e-05,238301361.24050295
3.195895458844158e-05,238502551.40061837
3.196457395460014e-05,238704380.79084408
3.197019430881593e-05,238906245.66886663
3.197581565126268e-05,239108146.04092583
3.198143798211415e-05,239310081.9132625
3.198706130154412e-05,239512053.29211876
3.199268560972643e-05,239714060.18373755
3.1998310906834926e-05,239916102.5943636
3.200393719304349e-05,240118180.53024185
3.200956446852604e-05,240320293.99761856
3.201519273345652e-05,240522443.00274155
3.20208219880089e-05,240724627.5518594
3.202645223235718e-05,240926847.65122175
3.203208346667542e-05,241129103.30707958
3.2037715691137666e-05,241331394.52568457
3.204334890591803e-05,241533721.31329012
3.204898311119063e-05,241736083.67614993
3.2054618307129626e-05,241938481.6205193
3.206025449390921e-05,242140915.15265468
3.20658916717036e-05,242343384.27881357
3.2071529840687057e-05,242545889.00525442
3.2077169001033855e-05,242750132.5186652
3.2082809152918295e-05,242954443.25862557
3.208845029651474e-05,243158789.92268038
3.209409243199754e-05,243363172.5171454
3.209973555954113e-05,243567591.0483391
3.2105379679319924e-05,243772045.52257976
3.211102479150839e-05,243976535.9461876
3.211667089628102e-05,244181062.3254831
3.2122317993812355e-05,244385624.666789
3.212796608427694e-05,244590222.97642812
3.213361516784937e-05,244794857.26072484
3.213926524470426e-05,244999527.52600467
3.214491631501625e-05,245204233.77859402
3.2150568378960036e-05,245408976.02482072
3.2156221436710326e-05,245613754.27101368
3.2161875488441853e-05,245818568.5235024
3.2167530534329405e-05,246023418.7886183
3.2173186574547775e-05,246228305.07269335
3.217884360927179e-05,246433227.3820607
3.2184501638676326e-05,246638185.7230548
3.219016066293627e-05,246843863.56231856
3.219582068222656e-05,247050629.870517
3.220148169672215e-05,247257432.53457373
3.220714370659801e-05,247464271.56088108
3.2212806712029184e-05,247671146.9558331
3.2218470713190704e-05,247878058.72582373
3.2224135710257656e-05,248085006.87724942
3.222980170340515e-05,248291991.41650715
3.2235468692808325e-05,248499012.34999454
3.224113667864236e-05,248706069.6841112
3.224680566108246e-05,248913163.42525786
3.2252475640303845e-05,249120293.57983527
3.225814661648179e-05,249327460.15424606
3.2263818589791586e-05,249534663.15489414
3.226949156040856e-05,249741902.58818445
3.227516552850807e-05,249949178.4605228
3.228084049426551e-05,250156490.77831656
3.2286516457856294e-05,250363839.54797357
3.229219341945587e-05,250571224.77590352
3.229787137923972e-05,250778646.46851683
3.230355033738336e-05,250986104.63222513
3.2309230294062315e-05,251195138.81418282
3.231491124945219e-05,251404407.18365872
3.232059320372856e-05,251613712.3489319
3.232627615706707e-05,251823054.3164723
3.2331960109643386e-05,252032433.09275058
3.2337645061633204e-05,252241848.6842393
3.234333101321226e-05,252451301.09741145
3.23490179645563e-05,252660790.33874127
3.235470591584112e-05,252870316.4147046
3.236039486724253e-05,253079879.3317778
3.23660848189364e-05,253289479.0964391
3.237177577109861e-05,253499115.71516728
3.237746772390505e-05,253708789.19444183
3.238316067753169e-05,253918499.54074466
3.238885463215448e-05,254128246.76055765
3.239454958794945e-05,254338030.8603648
3.240024554509262e-05,254547851.84665003
3.2405942503760075e-05,254757709.7258998
3.24116404641279e-05,254967604.50460073
3.241733942637222e-05,255177536.18924084
3.242303939066921e-05,255388302.43280864
3.2428740357195054e-05,255600046.2115439
3.243444232612598e-05,255811827.2213295
3.2440145297638234e-05,256023645.4687114
3.24458492719081e-05,256235500.9602375
3.245155424911191e-05,256447393.70245636
3.2457260229425984e-05,256659323.7019175
3.246296721302672e-05,256871290.96517214
3.246867520009052e-05,257083295.49877238
3.247438419079383e-05,257295337.30927145
3.248009418531311e-05,257507416.4032237
3.2485805183824866e-05,257719532.78718483
3.2491517186505635e-05,257931686.46771163
3.249723019353197e-05,258143877.45136166
3.2502944205080484e-05,258356105.74469444
3.250865922132779e-05,258568371.3542698
3.2514375242450537e-05,258780674.28664884
3.2520092268625425e-05,258993014.5483945
3.2525810300029174e-05,259205392.1460703
3.253152933683853e-05,259417807.08624104
3.2537249379230276e-05,259630452.1148394
3.254297042738122e-05,259844681.00608388
3.254869248146822e-05,260058947.56533772
3.2554415541668126e-05,260273251.79922363
3.256013960815786e-05,260487593.71436614
3.256586468111435e-05,260701973.3173909
3.257159076071458e-05,260916390.61492473
3.257731784713554e-05,261130845.61359498
3.258304594055425e-05,261345338.32003078
3.258877504114778e-05,261559868.74086273
3.259450514909322e-05,261774436.88272196
3.26002362645677e-05,261989042.75224078
3.2605968387748364e-05,262203686.356053
3.2611701518812404e-05,262418367.7007935
3.261743565793704e-05,262633086.79309836
3.262317080529952e-05,262847843.63960466
3.2628906961077116e-05,263062638.24695075
3.263464412544714e-05,263277470.6217762
3.264038229858693e-05,263492340.77072152
3.2646121480673874e-05,263707248.70042872
3.2651861671885356e-05,263922194.4175408
3.265760287239882e-05,264138642.01338732
3.266334508239174e-05,264355403.82743195
3.2669088302041604e-05,264572203.754851
3.267483253152594e-05,264789041.8023463
3.268057777102232e-05,265005917.9766204
3.268632402070833e-05,265222832.28437695
3.269207128076158e-05,265439784.73232105
3.269781955135973e-05,265656775.32715902
3.2703568832680464e-05,265873804.07559818
3.2709319124901514e-05,266090870.9843473
3.271507042820061e-05,266307976.0601159
3.272082274275553e-05,266525119.30961484
3.27265760687441e-05,266742300.73955658
3.273233040634414e-05,266959520.35665402
3.273808575573353e-05,267176778.16762182
3.274384211709019e-05,267394074.1791758
3.274959949059203e-05,267611408.39803237
3.275535787641704e-05,267828780.8309102
3.2761117274743194e-05,268046191.4845278
3.276687768574853e-05,268263640.3656058
3.277263910961112e-05,268482258.75007874
3.277840154650904e-05,268701525.52553374
3.2784164996620414e-05,268920830.8548122
3.27899294601234e-05,269140174.74469334
3.279569493719619e-05,269359557.201957
3.280146142801699e-05,269578978.2333848
3.2807228932764055e-05,269798437.8457588
3.281299745161566e-05,270017936.0458633
3.2818766984750115e-05,270237472.8404826
3.282453753234577e-05,270457048.2364032
3.283030909458099e-05,270676662.2404123
3.283608167163418e-05,270896314.8592982
3.284185526368378e-05,271116006.0998508
3.284762987090826e-05,271335735.96886104
3.285340549348612e-05,271555504.4731209
3.2859182131595875e-05,271775311.61942345
3.28649597854161e-05,271995157.4145632
3.2870738455125386e-05,272215041.86533606
3.287651814090236e-05,272434964.97853875
3.288229884292568e-05,272654926.76096946
3.288808056137402e-05,272875859.81577045
3.289386329642611e-05,273097641.26145726
3.289964704826069e-05,273319461.7031235
3.2905431817056556e-05,273541321.14762616
3.291121760299252e-05,273763219.60182303
3.291700440624741e-05,273985157.07257336
3.2922792227000114e-05,274207133.56673706
3.292858106542954e-05,274429149.09117603
3.293437092171462e-05,274651203.65275294
3.2940161796034334e-05,274873297.2583316
3.2945953688567676e-05,275095429.9147771
3.2951746599493685e-05,275317601.62895596
3.295754052899142e-05,275539812.4077356
3.296333547723998e-05,275762062.2579848
3.296913144441849e-05,275984351.1865734
3.2974928430706115e-05,276206679.20037276
3.2980726436282045e-05,276429046.3062554
