time_days,Nuclei:Hg208 top 15
0.0010990563718338913,23628538659.974747
0.0010992496197126714,23628441107.34295
0.0010994429015703652,23628343537.558586
0.0010996362174129492,23628245950.61865
0.0010998295672463977,23628148346.520107
0.0011000229510766879,23628050725.259956
0.001100216368909796,23627953086.835182
0.001100409820751703,23627855431.242764
0.0011006033066083877,23627757758.47967
0.0011007968264858308,23627660068.542892
0.0011009903803900142,23627562361.42941
0.00110118396832692,23627464637.13621
0.0011013775903025342,23627366895.660267
0.0011015712463228408,23627268831.483135
0.0011017649363938258,23627170119.981033
0.0011019586605214753,23627071391.122623
0.0011021524187117798,23626972644.904823
0.0011023462109707274,23626873881.324596
0.0011025400373043082,23626775100.378883
0.0011027338977185129,23626676302.064644
0.001102927792219336,23626577486.37881
0.0011031217208127694,23626478653.318336
0.0011033156835048082,23626379802.88017
0.0011035096803014468,23626280935.06124
0.001103703711208684,23626182049.85851
0.001103897776232516,23626083147.26891
0.0011040918753789418,23625984227.289383
0.0011042860086539605,23625885289.916878
0.0011044801760635744,23625786335.148335
0.001104674377613785,23625687362.980686
0.001104868613310595,23625588373.410892
0.0011050628831600076,23625489366.435875
0.0011052571871680292,23625390342.05258
0.0011054515253406656,23625291300.257954
0.0011056458976839239,23625192241.048923
0.0011058403042038122,23625093164.422432
0.001106034744906339,23624994070.37542
0.0011062292197975164,23624894958.90482
0.0011064237288833548,23624795830.007572
0.001106618272169867,23624696683.680595
0.0011068128496630652,23624597519.920864
0.001107007461368966,23624498338.72527
0.0011072021072935844,23624399140.09078
0.0011073967874429367,23624299924.014305
0.00110759150182304,23624200690.49279
0.0011077862504399148,23624101439.523163
0.0011079810332995802,23624002171.102367
0.001108175850408057,23623902885.22731
0.0011083707017713663,23623803581.894947
0.001108565587395533,23623704261.1022
0.0011087605072865802,23623604922.845993
0.0011089554614505334,23623505567.12326
0.0011091504498934176,23623406193.930943
0.001109345472621262,23623306803.265957
0.0011095405296400942,23623207395.125214
0.0011097356209559433,23623107969.505672
0.0011099307465748398,23623008526.404232
0.0011101259065028144,23622909065.817856
0.001110321100745902,23622809587.743423
0.0011105163293101347,23622710092.17789
0.0011107115922015473,23622610579.118176
0.001110906889426175,23622511048.5612
0.0011111022209900558,23622411392.02405
0.0011112975868992274,23622310950.89454
0.0011114929871597285,23622210492.104584
0.001111688421777598,23622110015.651077
0.0011118838907588791,23622009521.530922
0.0011120793941096128,23621909009.741013
0.0011122749318358425,23621808480.27823
0.0011124705039436116,23621707933.139473
0.001112666110438967,23621607368.321644
0.0011128617513279542,23621506785.821625
0.0011130574266166211,23621406185.636303
0.0011132531363110146,23621305567.76257
0.0011134488804171866,23621204932.197327
0.001113644658941187,23621104278.93745
0.001113840471889067,23621003607.979836
0.0011140363192668795,23620902919.32137
0.0011142322010806777,23620802212.95894
0.001114428117336518,23620701488.889435
0.001114624068040456,23620600747.109734
0.0011148200531985479,23620499987.61674
0.0011150160728168516,23620399210.407314
0.001115212126901428,23620298415.47837
0.0011154082154583359,23620197602.826767
0.001115604338493637,23620096772.4494
0.0011158004960133928,23619995924.34315
0.0011159966880236684,23619895058.504898
0.0011161929145305275,23619794174.93154
0.0011163891755400354,23619693273.619938
0.001116585471058258,23619592354.566994
0.001116781801091265,23619491417.76956
0.001116978165645124,23619390463.224545
0.001117174564725905,23619289490.928814
0.0011173709983396775,23619188500.879246
0.001117567466492516,23619087493.072723
0.0011177639691904923,23618986467.506115
0.0011179605064396802,23618885424.17632
0.0011181570782461555,23618784363.080185
0.0011183536846159927,23618683284.214615
0.0011185503255552716,23618582187.576466
0.0011187470010700696,23618481073.162613
0.0011189437111664656,23618379940.969948
0.0011191404558505398,23618278790.995327
0.0011193372351283755,23618177623.235638
0.0011195340490060541,23618076437.687744
0.0011197308974896596,23617975234.348507
0.0011199277805852758,23617874013.21483
0.0011201246982989904,23617772774.283554
0.0011203216506368893,23617671517.551575
0.0011205186376050606,23617570243.01574
0.0011207156592095923,23617468670.267475
0.001120912715456577,23617366540.89917
0.001121109806352104,23617264393.573566
0.0011213069319022662,23617162228.287533
0.0011215040921131558,23617060045.037907
0.0011217012869908693,23616957843.821526
0.0011218985165415013,23616855624.635227
0.0011220957807711479,23616753387.47586
0.0011222930796859062,23616651132.340263
0.0011224904132918767,23616548859.22526
0.0011226877815951582,23616446568.127712
0.0011228851846018517,23616344259.04445
0.0011230826223180587,23616241931.9723
0.0011232800947498817,23616139586.90811
0.0011234776019034267,23616037223.848717
0.0011236751437847976,23615934842.79095
0.0011238727204001006,23615832443.731647
0.0011240703317554424,23615730026.66765
0.001124267977856933,23615627591.595776
0.001124465658710681,23615525138.51288
0.0011246633743227966,23615422667.41579
0.0011248611246993908,23615320178.30132
0.0011250589098465782,23615217671.16633
0.0011252567297704713,23615115146.00763
0.001125454584477185,23615012602.82206
0.0011256524739728345,23614910041.606453
0.0011258503982635383,23614807462.35763
0.0011260483573554136,23614704865.07243
0.0011262463512545797,23614602249.74767
0.0011264443799671557,23614499616.380196
0.0011266424434992648,23614396964.966816
0.0011268405418570283,23614294295.504364
0.0011270386750465696,23614191607.989677
0.0011272368430740134,23614088902.41957
0.0011274350459454842,23613986178.79086
0.0011276332836671105,23613883437.100395
0.0011278315562450192,23613780677.34498
0.001128029863685339,23613677899.521442
0.001128228205994199,23613575103.626617
0.0011284265831777317,23613472289.657322
0.0011286249952420684,23613369457.61036
0.0011288234421933424,23613266607.48257
0.0011290219240376869,23613163739.27078
0.0011292204407812388,23613060852.97179
0.0011294189924301336,23612957948.58244
0.0011296175789905088,23612855026.099537
0.001129816200468502,23612752085.519897
0.0011300148568702548,23612649126.840355
0.0011302135482019065,23612546150.0577
0.0011304122744695993,23612442408.36653
0.001130611035679475,23612338629.009514
0.001130809831837679,23612234831.4051
0.0011310086629503558,23612131015.550083
0.0011312075290236512,23612027181.441242
0.0011314064300637127,23611923329.0754
0.0011316053660766871,23611819458.449318
0.0011318043370687262,23611715569.559795
0.001132003343045979,23611611662.403618
0.0011322023840145967,23611507736.977573
0.0011324014599807316,23611403793.278458
0.001132600570950539,23611299831.303043
0.0011327997169301722,23611195851.04813
0.0011329988979257878,23611091852.510498
0.0011331981139435412,23610987835.68694
0.0011333973649895923,23610883800.574223
0.0011335966510700995,23610779747.16915
0.0011337959721912226,23610675675.468502
0.001133995328359122,23610571585.46905
0.0011341947195799618,23610467477.167583
0.001134394145859905,23610363350.560898
0.0011345936072051151,23610259205.64575
0.0011347931036217575,23610155042.418938
0.0011349926351160004,23610050860.87723
0.0011351922016940104,23609946661.01741
0.0011353918033619567,23609842442.836277
0.0011355914401260082,23609738206.33058
0.0011357911119923372,23609633951.497105
0.0011359908189671154,23609529678.332645
0.0011361905610565162,23609425386.833965
0.001136390338266713,23609321076.99784
0.0011365901506038805,23609216748.821045
0.0011367899980741973,23609112402.30036
0.0011369898806838398,23609008037.43257
0.0011371897984389864,23608903654.214417
0.0011373897513458156,23608799252.642704
0.0011375897394105107,23608694832.714195
0.001137789762639252,23608590394.425663
0.001137989821038223,23608485937.77388
0.0011381899146136057,23608381462.755608
0.0011383900433715884,23608276969.36763
0.0011385902073183557,23608172457.606712
0.0011387904064600947,23608067927.46962
0.001138990640802993,23607963378.953133
0.001139190910353242,23607858812.054012
0.0011393912151170314,23607754226.769024
0.0011395915551005525,23607649623.094936
0.0011397919303099972,23607544991.070904
0.0011399923407515613,23607439634.080654
0.0011401927864314386,23607334258.56562
0.0011403932673558252,23607228864.52254
0.001140593783530918,23607123451.94817
0.0011407943349629145,23607018020.839222
0.0011409949216580153,23606912571.19247
0.0011411955436224203,23606807103.00464
0.001141396200862331,23606701616.27246
0.0011415968933839483,23606596110.99269
0.0011417976211934786,23606490587.16206
0.0011419983842971251,23606385044.777313
0.0011421991827010936,23606279483.83519
0.00114240001641159,23606173904.33241
0.0011426008854348243,23606068306.265713
0.0011428017897770048,23605962689.631855
0.0011430027294443415,23605857054.42755
0.0011432037044430444,23605751400.649548
0.0011434047147793284,23605645728.294575
0.001143605760459405,23605540037.35936
0.0011438068414894899,23605434327.840652
0.0011440079578757967,23605328599.735172
0.0011442091096245447,23605222853.039654
0.0011444102967419507,23605117087.750824
0.001144611519234233,23605011303.86542
0.0011448127771076125,23604905501.380177
0.0011450140703683084,23604799680.291813
0.0011452153990225455,23604693840.59706
0.0011454167630765458,23604587982.292652
0.0011456181625365339,23604482105.375305
0.0011458195974087338,23604376209.841766
0.0011460210676993744,23604270295.68875
0.0011462225734146824,23604164362.91298
0.0011464241145608864,23604058411.51118
0.0011466256911442153,23603952441.4801
0.0011468273031709018,23603846452.81643
0.0011470289506471773,23603740445.516907
0.001147230633579275,23603634419.57826
0.0011474323519734275,23603528374.99721
0.0011476341058358729,23603422311.77047
0.0011478358951728458,23603316229.894775
0.0011480377199905845,23603210129.36684
0.001148239580295326,23603104010.183384
0.0011484414760933124,23602997872.341137
0.0011486434073907832,23602891715.836796
0.0011488453741939806,23602785540.66709
0.0011490473765091464,23602679346.828754
0.0011492494143425266,23602573134.31849
0.0011494514877003659,23602466599.523678
0.0011496535965889098,23602359679.737495
0.0011498557410144065,23602252741.15176
0.0011500579209831028,23602145783.763134
0.0011502601365012508,23602038807.568336
0.0011504623875751,23601931812.56405
0.0011506646742109022,23601824798.746967
0.0011508669964149089,23601717766.11378
0.0011510693541933767,23601610714.661182
0.0011512717475525595,23601503644.38588
0.0011514741764987132,23601396555.28454
0.0011516766410380943,23601289447.353855
0.0011518791411769633,23601182320.590527
0.0011520816769215786,23601075174.991234
0.0011522842482782005,23600968010.552677
0.00115248685525309,23600860827.271526
0.0011526894978525117,23600753625.144478
0.0011528921760827289,23600646404.168224
0.001153094889950006,23600539164.33944
0.0011532976394606086,23600431905.65481
0.0011535004246208055,23600324628.11104
0.0011537032454368643,23600217331.70479
0.0011539061019150542,23600110016.432743
0.0011541089940616455,23600002682.2916
0.0011543119218829093,23599895329.27803
0.00115451488538512,23599787957.388718
0.0011547178845745505,23599680566.62035
0.0011549209194574757,23599573156.969593
0.0011551239900401704,23599465728.433147
0.001155327096328914,23599358281.00767
0.0011555302383299837,23599250814.689857
0.0011557334160496586,23599143329.476383
0.0011559366294942185,23599035825.36392
0.0011561398786699465,23598928302.34915
0.0011563431635831245,23598820760.42874
0.0011565464842400361,23598713199.59939
0.0011567498406469653,23598605619.857742
0.0011569532328102002,23598498021.200493
0.0011571566607360266,23598390403.62431
0.0011573601244307323,23598282767.12587
0.0011575636239006064,23598175111.701847
0.0011577671591519404,23598067437.348907
0.0011579707301910256,23597959744.06373
0.0011581743370241541,23597852031.842987
0.0011583779796576197,23597744300.68333
0.0011585816580977164,23597636550.58145
0.0011587853723507417,23597528781.534008
0.0011589891224229917,23597420809.41884
0.001159192908320765,23597312358.83041
0.0011593967300503592,23597203889.17326
0.0011596005876180768,23597095400.444035
0.0011598044810302184,23596986892.639366
0.001160008410293087,23596878365.755928
0.0011602123754129842,23596769819.790337
0.0011604163763962174,23596661254.73925
0.0011606204132490914,23596552670.599316
0.0011608244859779135,23596444067.367176
0.0011610285945889902,23596335445.03946
0.001161232739088633,23596226803.61284
0.0011614369194831511,23596118143.083927
0.0011616411357788564,23596009463.44938
0.0011618453879820598,23595900764.705833
0.001162049676099077,23595792046.849922
0.0011622540001362221,23595683309.878304
0.001162458360099811,23595574553.787598
0.0011626627559961603,23595465778.57445
0.0011628671878315872,23595356984.2355
0.0011630716556124132,23595248170.767387
0.0011632761593449571,23595139338.166744
0.0011634806990355408,23595030486.430206
0.0011636852746904852,23594921615.554413
0.0011638898863161168,23594812725.535988
0.0011640945339187589,23594703816.371582
0.001164299217504737,23594594888.057816
0.0011645039370803776,23594485940.591328
0.0011647086926520108,23594376973.968754
0.0011649134842259643,23594267988.186718
0.001165118311808569,23594158983.241848
0.001165323175406155,23594049959.130795
0.001165528075025057,23593940915.850166
0.0011657330106716074,23593831853.396603
0.0011659379823521412,23593722771.76673
0.0011661429900729932,23593613670.95718
0.0011663480338405024,23593504550.964573
0.001166553113661006,23593395411.78555
0.0011667582295408429,23593286253.416718
0.001166963381486353,23593177075.854717
0.0011671685695038793,23593067879.096172
0.0011673737935997634,23592958663.137707
0.0011675790537803493,23592849427.975937
0.0011677843500519814,23592740173.607502
0.0011679896824210048,23592630900.029003
0.0011681950508937687,23592521607.237087
0.00116840045547662,23592412295.228355
0.001168605896175908,23592302963.999435
0.001168811372997982,23592193556.61073
0.0011690168859491957,23592083585.70142
0.0011692224350359007,23591973595.456078
0.0011694280202644506,23591863585.8713
0.0011696336416411994,23591753556.94367
0.001169839299172505,23591643508.669804
0.0011700449928647235,23591533441.046295
0.0011702507227242128,23591423354.069736
0.0011704564887573315,23591313247.736744
0.001170662290970442,23591203122.043896
0.001170868129369905,23591092976.987793
0.001171074003962083,23590982812.56502
0.0011712799147533387,23590872628.772186
0.0011714858617500393,23590762425.605892
0.0011716918449585496,23590652203.06271
0.0011718978643852369,23590541961.139256
0.0011721039200364692,23590431699.832096
0.001172310011918615,23590321419.137848
0.001172516140038047,23590211119.05308
0.0011727223044011358,23590100799.5744
0.001172928505014254,23589990460.698395
0.0011731347418837744,23589880102.421646
0.0011733410150160742,23589769724.740757
0.0011735473244175285,23589659327.6523
0.0011737536700945142,23589548911.15287
0.001173960052053409,23589438475.23906
0.0011741664703005946,23589328019.907436
0.00117437292484245,23589217545.15461
0.0011745794156853573,23589107050.977146
0.001174785942835698,23588996537.37164
0.0011749925062998583,23588886004.334675
0.0011751991060842226,23588775451.86283
0.0011754057421951767,23588664879.952694
0.0011756124146391068,23588554288.60085
0.0011758191234224038,23588443677.803867
0.0011760258685514558,23588333047.558346
0.0011762326500326542,23588222397.860844
0.00117643946787239,23588111728.707962
0.0011766463220770555,23588001040.09627
0.001176853212653047,23587890332.02234
0.0011770601396067584,23587779604.482758
0.0011772671029445859,23587668857.474106
0.0011774741026729266,23587558090.99295
0.0011776811387981803,23587447305.035873
0.001177888211326746,23587336499.599445
0.0011780953202650247,23587225674.68025
0.0011783024656194171,23587114830.27486
0.0011785096473963285,23587003966.37984
0.001178716865602162,23586892961.941772
0.0011789241202433227,23586781497.617027
0.0011791314113262163,23586670013.693665
0.0011793387388572523,23586558510.168232
0.0011795461028428383,23586446987.037273
0.0011797535032893845,23586335444.29736
0.0011799609402033003,23586223881.945038
0.0011801684135910003,23586112299.976852
0.0011803759234588966,23586000698.389362
0.001180583469813403,23585889077.179108
0.001180791052660935,23585777436.34265
0.0011809986720079102,23585665775.876537
0.001181206327860746,23585554095.777313
0.0011814140202258605,23585442396.04152
0.0011816217491096746,23585330676.665718
0.0011818295145186077,23585218937.64645
0.0011820373164590846,23585107178.98025
0.001182245154937527,23584995400.663685
0.00118245302996036,23584883602.693275
0.001182660941534008,23584771785.065598
0.0011828688896648996,23584659947.77716
0.001183076874359462,23584548090.824528
0.0011832848956241239,23584436214.204235
0.0011834929534653147,23584324317.912827
0.0011837010478894677,23584212401.946846
0.0011839091789030138,23584100466.30283
0.0011841173465123873,23583988510.977325
0.0011843255507240213,23583876535.96686
0.001184533791544354,23583764541.26799
0.001184742068979821,23583652526.87723
0.0011849503830368604,23583540492.79114
0.0011851587337219104,23583428439.006245
0.0011853671210414138,23583316365.519077
0.0011855755450018105,23583204272.326187
0.0011857840056095433,23583092159.42409
0.001185992502871056,23582980026.809345
0.0011862010367927921,23582867874.478466
0.0011864096073812003,23582755702.428005
0.0011866182146427259,23582643510.654476
0.0011868268585838177,23582531299.154415
0.0011870355392109239,23582419067.924362
0.0011872442565304972,23582306816.96084
0.001187453010548988,23582194546.26039
0.0011876618012728493,23582082255.81953
0.001187870628708534,23581969945.634792
0.0011880794928624992,23581857615.70271
0.0011882883937412,23581745266.01981
0.0011884973313510936,23581632896.58261
0.0011887063056986377,23581520172.676537
0.0011889153167902939,23581407239.615185
0.001189124364632522,23581294286.69696
0.0011893334492317838,23581181313.918373
0.001189542570594541,23581068321.27594
0.0011897517287272604,23580955308.76617
0.0011899609236364057,23580842276.38555
0.0011901701553284436,23580729224.130615
0.0011903794238098417,23580616151.997852
0.0011905887290870674,23580503059.983757
0.001190798071166593,23580389948.084858
0.0011910074500548883,23580276816.297638
0.0011912168657584252,23580163664.618618
0.001191426318283676,23580050493.04429
0.0011916358076371175,23579937301.57116
0.0011918453338252237,23579824090.195724
0.0011920548968544717,23579710858.914482
0.0011922644967313377,23579597607.72394
0.0011924741334623033,23579484336.620598
0.001192683807053847,23579371045.600945
0.0011928935175124506,23579257734.6615
0.0011931032648445953,23579144403.79873
0.0011933130490567663,23579031053.009163
0.0011935228701554475,23578917682.28927
0.0011937327281471247,23578804291.635563
0.0011939426230382836,23578690881.044533
0.0011941525548354146,23578577450.51267
0.0011943625235450056,23578464000.036465
0.0011945725291735469,23578350529.61243
0.0011947825717275294,23578237039.23704
0.0011949926512134473,23578123528.90679
0.0011952027676377936,23578009998.61818
0.0011954129210070632,23577896448.36768
0.001195623111327752,23577782878.151806
0.0011958333386063562,23577669287.967037
0.0011960436028493765,23577555677.809856
0.001196253904063311,23577442047.676765
0.0011964642422546603,23577328397.564236
0.0011966746174299253,23577214727.46876
0.001196885029595611,23577101037.38683
0.0011970954787582206,23576987327.314926
0.0011973059649242588,23576873597.24954
0.001197516488100231,23576759847.187153
0.0011977270482926472,23576646077.12425
0.0011979376455080147,23576532287.0573
0.0011981482797528433,23576418476.982803
0.0011983589510336427,23576304646.897243
0.0011985696593569274,23576190623.754284
0.0011987804047292091,23576076264.65237
0.0011989911871570025,23575961885.442844
0.001199202006646822,23575847486.122196
0.0011994128632051863,23575733066.686855
0.0011996237568386123,23575618627.133312
0.0011998346875536187,23575504167.458004
0.0012000456553567255,23575389687.657433
0.0012002566602544533,23575275187.728024
0.0012004677022533262,23575160667.666245
0.0012006787813598667,23575046127.46856
0.0012008898975805996,23574931567.131447
0.0012011010509220498,23574816986.65133
0.0012013122413907459,23574702386.02469
0.0012015234689932153,23574587765.247982
0.0012017347337359874,23574473124.317646
0.0012019460356255912,23574358463.23017
0.0012021573746685606,23574243781.981987
0.0012023687508714272,23574129080.569553
0.0012025801642407245,23574014358.989334
0.001202791614782987,23573899617.23778
0.0012030031025047527,23573784855.311344
0.001203214627412558,23573670073.20646
0.0012034261895129412,23573555270.91961
0.0012036377888124407,23573440448.447227
0.0012038494253175996,23573325605.78577
0.0012040610990349586,23573210742.931686
0.0012042728099710609,23573095859.881424
0.0012044845581324504,23572980956.63143
0.0012046963435256718,23572866033.178165
0.0012049081661572735,23572751089.518063
0.0012051200260338021,23572636125.64758
0.0012053319231618064,23572521141.563152
0.0012055438575478352,23572406137.26124
0.0012057558291984419,23572291112.73827
0.0012059678381201777,23572176067.9907
0.0012061798843195958,23572061003.01498
0.0012063919678032499,23571945917.807533
0.001206604088577698,23571830812.36482
0.0012068162466494952,23571715686.68327
0.0012070284420252003,23571600540.75934
0.001207240674711371,23571485374.589455
0.00120745294471457,23571370188.170063
0.0012076652520413575,23571254981.4976
0.0012078775966982962,23571139754.568512
0.0012080899786919487,23571024507.379234
0.0012083023980288825,23570909239.9262
0.0012085148547156621,23570793792.069263
0.001208727348758855,23570678028.050007
0.0012089398801650299,23570562243.676117
0.0012091524489407548,23570446438.94402
0.0012093650550926026,23570330613.850132
0.0012095776986271445,23570214768.39089
0.001209790379550953,23570098902.56269
0.0012100030978706015,23569983016.36196
0.0012102158535926676,23569867109.785137
0.0012104286467237264,23569751182.828613
0.0012106414772703558,23569635235.48882
0.0012108543452391336,23569519267.76215
0.0012110672506366416,23569403279.645054
0.0012112801934694602,23569287271.133915
0.0012114931737441713,23569171242.22517
0.0012117061914673577,23569055192.915226
0.0012119192466456057,23568939123.200485
0.0012121323392855002,23568823033.077374
0.001212345469393628,23568706922.542305
0.0012125586369765764,23568590791.591663
0.0012127718420409364,23568474640.221897
0.0012129850845932976,23568358468.429382
0.0012131983646402511,23568242276.21055
0.0012134116821883893,23568126063.56181
0.0012136250372443075,23568009830.479557
0.0012138384298145998,23567893576.960194
0.0012140518599058625,23567777303.000145
0.0012142653275246929,23567661008.595814
0.0012144788326776885,23567544693.743587
0.0012146923753714508,23567428358.439884
0.00121490595561258,23567312002.681126
0.001215119573407678,23567195626.463676
0.0012153332287633465,23567079229.783966
0.0012155469216861923,23566962812.638393
0.0012157606521828197,23566846375.023357
0.001215974420259835,23566729916.935253
0.0012161882259238456,23566613438.37049
0.001216402069181462,23566496939.325466
0.0012166159500392936,23566380419.796574
0.0012168298685039513,23566263879.780224
0.0012170438245820466,23566147319.272793
0.0012172578182801956,23566030738.27071
0.0012174718496050117,23565914136.770336
0.0012176859185631108,23565797514.76808
0.001217900025161109,23565680872.260353
0.0012181141694056264,23565564209.243538
0.0012183283513032817,23565447525.714027
0.0012185425708606955,23565330558.158585
0.0012187568280844893,23565213408.888836
0.0012189711229812848,23565096239.02089
0.0012191854555577088,23564979048.551147
0.001219399825820385,23564861837.475952
0.0012196142337759402,23564744605.7917
0.0012198286794310002,23564627353.49477
0.0012200431627921965,23564510080.58154
0.0012202576838661577,23564392787.04837
0.0012204722426595149,23564275472.891644
0.0012206868391788992,23564158138.107735
0.0012209014734309463,23564040782.69301
0.0012211161454222894,23563923406.643856
0.0012213308551595645,23563806009.956646
0.0012215456026494073,23563688592.627728
0.0012217603878984578,23563571154.65348
0.0012219752109133546,23563453696.030296
0.001222190071700738,23563336216.75452
0.0012224049702672483,23563218716.82253
0.0012226199066195304,23563101196.230694
0.001222834880764227,23562983654.97538
0.0012230498927079834,23562866093.052956
0.0012232649424574458,23562748510.45977
0.0012234800300192608,23562630907.19222
0.0012236951554000786,23562513283.246643
0.001223910318606548,23562395638.61942
0.0012241255196453202,23562277973.306908
0.0012243407585230458,23562160287.30547
0.0012245560352463804,23562042580.611458
0.0012247713498219775,23561924853.221256
0.0012249867022564925,23561807105.131207
0.0012252020925565812,23561689336.337692
0.0012254175207289037,23561571546.83704
0.0012256329867801178,23561453736.625637
0.0012258484907168839,23561335905.69983
0.0012260640325458623,23561218054.055977
0.001226279612273718,23561100181.69044
0.0012264952299071137,23560982288.599567
0.001226710885452714,23560864374.779724
0.0012269265789171843,23560746440.22726
0.0012271423103071939,23560628484.93853
0.0012273580796294103,23560510508.90989
0.001227573886890503,23560392512.13769
0.0012277897320971416,23560274494.618286
0.0012280056152560008,23560156456.34803
0.0012282215363737523,23560038397.32327
0.0012284374954570703,23559920239.07605
0.0012286534925126306,23559801743.985867
0.001228869527547109,23559683228.060863
0.001229085600567185,23559564691.297363
0.0012293017115795365,23559446133.691727
0.0012295178605908445,23559327555.240273
0.0012297340476077887,23559208955.93933
0.0012299502726370538,23559090335.785244
0.0012301665356853225,23558971694.77435
0.00123038283675928,23558853032.902977
0.0012305991758656111,23558734350.167458
0.001230815553011005,23558615646.56411
0.0012310319682021494,23558496922.089283
0.0012312484214457337,23558378176.73931
0.0012314649127484478,23558259410.51051
0.0012316814421169857,23558140623.399208
0.0012318980095580392,23558021815.401733
0.0012321146150783033,23557902986.514423
0.0012323312586844718,23557784136.7336
0.0012325479403832438,23557665266.055595
0.001232764660181316,23557546374.476723
0.0012329814180853875,23557427461.99331
0.0012331982141021581,23557308528.601692
0.0012334150482383288,23557189574.29818
0.001233631920500604,23557070599.079105
0.001233848830895686,23556951602.940796
0.0012340657794302804,23556832585.87955
0.0012342827661110916,23556713547.891716
0.0012344997909448296,23556594488.973606
0.0012347168539382013,23556475409.121532
0.0012349339550979165,23556356308.331814
0.001235151094430685,23556237186.600792
0.001235368271943221,23556118043.92475
0.0012355854876422363,23555998880.300022
0.0012358027415344454,23555879695.722927
0.001236020033626563,23555760490.189777
0.0012362373639253077,23555641263.696903
0.0012364547324373964,23555522016.2406
0.0012366721391695484,23555402747.81718
0.0012368895841284825,23555283458.42297
0.0012371070673209226,23555164148.054276
0.0012373245887535899,23555044816.707417
0.0012375421484332085,23554925464.378693
0.0012377597463665035,23554806091.064426
0.0012379773825601996,23554686696.760914
0.0012381950570210267,23554567281.464474
0.001238412769755712,23554447782.400345
0.0012386305207709853,23554327956.26326
0.0012388483100735765,23554208109.057323
0.0012390661376702197,23554088240.778824
0.001239284003567647,23553968351.424057
0.0012395019077725933,23553848440.98931
0.0012397198502917927,23553728509.470898
0.0012399378311319844,23553608556.86509
0.0012401558502999055,23553488583.168198
0.0012403739078022946,23553368588.37649
0.0012405920036458917,23553248572.48629
0.00124081013783744,23553128535.49385
0.0012410283103836814,23553008477.395485
0.0012412465212913598,23552888398.18748
0.0012414647705672193,23552768297.866123
0.0012416830582180083,23552648176.427704
0.0012419013842504731,23552528033.868492
0.0012421197486713626,23552407870.184795
0.0012423381514874256,23552287685.37289
0.001242556592705415,23552167479.429073
0.0012427750723320822,23552047252.34961
0.0012429935903741807,23551927004.130795
0.0012432121468384648,23551806734.768913
0.0012434307417316895,23551686444.26024
0.001243649375060614,23551566132.601055
0.001243868046831995,23551445799.787655
0.0012440867570525922,23551325445.81631
0.001244305505729165,23551205070.683292
0.0012445242928684774,23551084674.38489
0.001244743118477291,23550964256.917397
0.00124496198256237,23550843818.27706
0.001245180885130479,23550723358.460186
0.001245399826188386,23550602877.463024
0.0012456188057428583,23550482375.28186
0.0012458378238006643,23550361851.912983
0.0012460568803685731,23550241307.352654
0.001246275975453358,23550120741.597153
0.0012464951090617909,23550000154.64275
0.0012467142812006447,23549879546.485714
0.0012469334918766937,23549758917.12232
0.001247152741096716,23549638266.548843
0.0012473720288674872,23549517594.76155
0.0012475913551957868,23549396901.756714
0.0012478107200883932,23549276187.530605
0.001248030123552087,23549155452.07948
0.0012482495655936517,23549034695.399624
0.0012484690462198696,23548913850.686073
0.0012486885654375255,23548792708.33252
0.0012489081232534033,23548671544.678684
0.0012491277196742922,23548550359.720818
0.0012493473547069791,23548429153.455177
0.001249567028358253,23548307925.878025
0.0012497867406349034,23548186676.985596
0.0012500064915437234,23548065406.77416
0.0012502262810915054,23547944115.239944
0.0012504461092850427,23547822802.379227
0.0012506659761311297,23547701468.188248
0.0012508858816365647,23547580112.663246
0.0012511058258081443,23547458735.800488
0.0012513258086526667,23547337337.596207
0.0012515458301769315,23547215918.04666
0.0012517658903877416,23547094477.148094
0.0012519859892918977,23546973014.89675
0.001252206126896204,23546851531.288876
0.0012524263032074646,23546730026.320717
0.001252646518232485,23546608499.988518
0.0012528667719780737,23546486952.288517
0.0012530870644510384,23546365383.216965
0.0012533073956581882,23546243792.770107
0.0012535277656063328,23546122180.944176
0.0012537481743022862,23546000547.735416
0.0012539686217528606,23545878893.140064
0.00125418910796487,23545757217.154366
0.001254409632945129,23545635519.77456
0.0012546301967004561,23545513800.996876
0.0012548507992376683,23545392060.817566
0.0012550714405635845,23545270299.232845
0.0012552921206850241,23545148516.238976
0.0012555128396088105,23545026711.832184
0.0012557335973417652,23544904886.008698
0.001255954393890712,23544783038.764755
0.0012561752292624753,23544661170.096596
0.0012563961034638832,23544539280.00044
0.001256617016501762,23544417368.472534
0.0012568379683829405,23544295435.509098
0.0012570589591142484,23544173481.10637
0.001257279988702516,23544051505.26058
0.0012575010571545771,23543929507.96796
0.0012577221644772645,23543807489.224735
0.001257943310677413,23543685449.027126
0.001258164495761857,23543563387.37138
0.0012583857197374358,23543441304.25371
0.0012586069826109867,23543319055.6485
0.001258828284389349,23543196610.45862
0.0012590496250793623,23543074143.73938
0.001259271004687871,23542951655.487
0.0012594924232217166,23542829145.69769
0.0012597138806877436,23542706614.36767
0.0012599353770927964,23542584061.493137
0.0012601569124437236,23542461487.07032
0.0012603784867473724,23542338891.095417
0.0012606001000105913,23542216273.56466
0.0012608217522402303,23542093634.47423
0.0012610434434431426,23541970973.820354
0.0012612651736261798,23541848291.59924
0.0012614869427961957,23541725587.807083
0.0012617087509600446,23541602862.440113
